sample_id,state,district,crop,season,soil_type,rainfall_mm,temperature_c,humidity_percent,soil_moisture_percent,nitrogen,phosphorus,potassium,ph,ndvi,evi,latitude,longitude,area_hectare,yield_ton_per_hectare,crop_health_status
AGRI-0907,Haryana,D2,Rice,Zaid,Loam,747.34,21.88,51.6,20.72,51.95,14.05,38.46,5.82,0.68,0.667,15.26253,79.30103,6.71,7.47,Moderate
AGRI-0908,Uttar Pradesh,D2,Maize,Zaid,Clay,1051.03,22.29,70.77,26.91,57.37,49.46,91.08,5.69,0.332,0.108,31.20074,80.30247,6.31,5.54,Poor
AGRI-0909,Rajasthan,D1,Soybean,Kharif,Silty,427.77,32.76,53.1,20.38,122.96,33.68,116.94,5.02,0.304,0.428,14.76442,78.04476,5.52,4.06,Poor
AGRI-0910,Tamil Nadu,D1,Rice,Rabi,Black Soil,747.69,21.78,56.53,29.69,38.12,36.09,108.23,7.47,0.431,0.145,22.13307,68.33862,6.2,6.49,Poor
AGRI-0911,Uttar Pradesh,D1,Soybean,Rabi,Black Soil,938.28,29.47,49.42,43.41,24.64,86.87,132.53,8.28,0.637,0.272,31.842,86.00194,7.85,6.01,Moderate
AGRI-0912,Karnataka,D1,Maize,Zaid,Sandy,1445.85,22.3,53.87,37.63,69.95,24.62,83.28,5.65,0.344,0.153,29.14627,84.53958,3.73,6.58,Poor
AGRI-0913,Karnataka,D5,Maize,Kharif,Alluvial,871.99,35.23,57.59,32.88,108.13,34.9,92.67,7.23,0.309,0.616,20.87192,71.48335,1.0,5.04,Poor
AGRI-0914,Haryana,D1,Wheat,Zaid,Clay,1247.66,36.84,74.62,15.2,104.88,50.79,133.46,7.61,0.187,0.455,31.76899,76.26546,3.96,5.18,Poor
AGRI-0915,Maharashtra,D5,Wheat,Kharif,Silty,825.27,28.37,63.13,36.98,121.15,79.04,79.88,8.25,0.51,0.641,24.83288,83.41098,0.85,8.21,Moderate
AGRI-0916,Tamil Nadu,D5,Rice,Kharif,Clay,1226.03,25.05,86.9,17.99,78.65,43.33,118.22,7.26,0.48,0.513,13.00881,87.60125,2.71,9.08,Moderate
AGRI-0917,Haryana,D1,Soybean,Rabi,Black Soil,1004.96,22.68,37.3,40.31,31.01,69.51,80.84,8.4,0.344,0.683,17.73431,87.02274,4.9,4.81,Poor
AGRI-0918,Maharashtra,D3,Maize,Rabi,Clay,1325.25,19.0,62.67,21.0,84.76,78.51,78.48,6.21,0.218,0.406,16.02784,85.98718,2.82,5.93,Poor
AGRI-0919,Maharashtra,D4,Rice,Kharif,Silty,802.04,23.37,67.13,27.01,105.62,34.8,126.43,6.22,0.48,0.483,16.25633,71.16748,5.64,8.14,Moderate
AGRI-0920,Madhya Pradesh,D2,Cotton,Zaid,Alluvial,1014.73,31.08,85.61,24.62,30.27,41.42,44.48,6.9,0.732,0.446,26.25095,86.2895,6.66,5.43,Moderate
AGRI-0921,Karnataka,D5,Rice,Rabi,Sandy,1043.02,28.67,37.7,42.92,38.99,38.52,67.4,6.34,0.681,0.391,22.02231,85.5689,3.65,9.57,Healthy
AGRI-0922,Rajasthan,D4,Sugarcane,Zaid,Loam,809.12,36.88,66.54,16.56,21.35,76.63,51.38,5.0,0.783,0.608,8.91423,75.539,7.25,8.5,Poor
AGRI-0923,Punjab,D3,Rice,Rabi,Clay,508.74,25.93,81.95,32.36,85.3,13.55,70.28,7.56,0.187,0.487,29.05876,75.89045,1.1,6.09,Moderate
AGRI-0924,Rajasthan,D2,Sugarcane,Rabi,Loam,452.92,31.88,48.31,17.11,117.54,34.67,52.25,7.63,0.856,0.581,15.12311,77.19818,6.8,10.55,Moderate
AGRI-0925,Punjab,D2,Sugarcane,Zaid,Black Soil,368.34,27.79,83.2,37.37,93.77,64.35,101.12,7.61,0.419,0.572,31.9298,81.12351,6.71,9.83,Moderate
AGRI-0926,Uttar Pradesh,D5,Sugarcane,Rabi,Sandy,1310.89,28.25,36.05,44.58,128.02,55.24,131.74,6.21,0.873,0.215,30.90058,73.21671,2.91,15.14,Healthy
AGRI-0927,Karnataka,D1,Cotton,Rabi,Sandy,610.12,23.36,75.29,27.65,26.93,44.9,130.13,6.83,0.357,0.49,30.57274,68.45897,2.74,4.13,Moderate
AGRI-0928,Maharashtra,D3,Rice,Zaid,Clay,582.66,27.1,86.32,29.57,119.33,53.2,71.03,6.26,0.51,0.22,27.46706,70.82459,2.79,8.48,Healthy
AGRI-0929,Tamil Nadu,D5,Rice,Rabi,Alluvial,1159.64,27.42,71.15,45.39,109.55,25.81,158.43,5.06,0.428,0.45,13.29472,76.80232,6.59,9.7,Moderate
AGRI-0930,Punjab,D3,Cotton,Rabi,Sandy,702.02,32.13,59.15,30.76,54.57,44.46,103.14,6.97,0.429,0.506,20.78319,73.64005,6.74,4.73,Moderate
AGRI-0931,Rajasthan,D1,Maize,Rabi,Clay,906.65,36.81,37.47,29.55,127.09,50.14,75.92,5.43,0.77,0.698,13.38326,83.29033,2.97,8.05,Moderate
AGRI-0932,Maharashtra,D1,Wheat,Zaid,Clay,528.76,24.59,85.61,32.82,51.67,82.1,136.98,5.28,0.702,0.118,14.23221,70.1338,4.94,8.13,Moderate
AGRI-0933,Punjab,D5,Rice,Kharif,Loam,1405.72,18.84,60.87,36.81,117.82,30.87,122.18,7.64,0.875,0.155,22.66284,86.3493,1.54,11.62,Healthy
AGRI-0934,Punjab,D1,Wheat,Zaid,Sandy,1286.74,27.93,36.59,15.85,116.88,79.43,124.9,5.03,0.609,0.146,8.98001,85.90654,4.02,8.31,Moderate
AGRI-0935,Madhya Pradesh,D4,Soybean,Kharif,Clay,1300.17,28.89,72.94,41.56,103.34,61.54,47.46,8.36,0.504,0.339,31.26701,86.17514,7.99,6.39,Moderate
AGRI-0936,Punjab,D2,Soybean,Rabi,Loam,797.45,21.37,61.5,27.68,81.98,11.63,85.57,6.8,0.243,0.593,30.04816,82.7922,1.69,4.69,Poor
AGRI-0937,Tamil Nadu,D5,Cotton,Kharif,Silty,1188.6,33.21,41.84,14.6,33.2,67.97,140.66,8.44,0.878,0.606,17.13842,70.14,7.61,5.83,Moderate
AGRI-0938,Karnataka,D3,Soybean,Zaid,Loam,508.26,37.7,46.78,40.3,78.52,12.84,90.57,5.2,0.566,0.542,20.37014,76.76275,6.68,5.74,Moderate
AGRI-0939,Tamil Nadu,D4,Soybean,Zaid,Loam,359.48,36.92,38.55,25.57,59.25,89.79,115.68,7.04,0.67,0.638,19.18687,70.62811,7.79,6.54,Moderate
AGRI-0940,Haryana,D5,Maize,Rabi,Clay,371.97,21.94,66.59,15.61,107.14,79.81,102.31,6.22,0.465,0.294,29.17279,87.75398,1.85,6.68,Moderate
AGRI-0941,Maharashtra,D1,Maize,Kharif,Black Soil,995.26,35.51,69.21,34.82,103.39,33.79,137.93,7.95,0.563,0.153,24.52645,74.66077,2.1,7.59,Moderate
AGRI-0942,Karnataka,D1,Maize,Rabi,Black Soil,850.93,32.09,62.82,43.68,120.17,30.59,59.84,6.26,0.84,0.135,14.67467,79.70661,0.63,8.33,Healthy
AGRI-0943,Madhya Pradesh,D1,Soybean,Rabi,Alluvial,919.82,27.08,79.94,43.96,21.63,40.52,100.57,5.91,0.296,0.611,18.72419,83.58786,5.94,6.08,Moderate
AGRI-0944,Karnataka,D1,Cotton,Zaid,Black Soil,358.21,28.81,82.36,46.48,109.0,38.49,37.25,8.0,0.385,0.538,18.29518,86.41232,5.33,5.15,Moderate
AGRI-0945,Karnataka,D3,Sugarcane,Kharif,Loam,814.96,34.99,68.86,43.24,123.23,39.79,116.63,6.31,0.286,0.519,31.02404,83.11095,1.84,8.75,Moderate
AGRI-0946,Rajasthan,D4,Sugarcane,Kharif,Alluvial,1139.87,27.6,35.7,12.08,106.82,35.46,122.48,5.06,0.735,0.304,12.20746,81.49008,6.43,11.44,Moderate
AGRI-0947,Karnataka,D2,Wheat,Kharif,Clay,836.96,25.46,73.24,25.69,34.32,59.69,26.0,6.37,0.223,0.328,10.14983,77.31964,2.74,5.18,Poor
AGRI-0948,Madhya Pradesh,D3,Sugarcane,Kharif,Sandy,1155.44,27.86,57.99,41.47,28.94,23.14,114.61,7.29,0.237,0.675,29.13485,80.108,1.51,7.76,Moderate
AGRI-0949,Tamil Nadu,D3,Sugarcane,Rabi,Loam,606.32,29.58,66.11,25.19,22.29,77.68,78.06,5.89,0.389,0.138,29.52046,69.88328,3.67,7.29,Poor
AGRI-0950,Karnataka,D2,Maize,Rabi,Loam,1244.46,21.78,70.7,33.66,89.16,74.99,37.37,6.51,0.54,0.564,28.92174,85.67845,1.18,7.48,Moderate
AGRI-0951,Uttar Pradesh,D2,Maize,Zaid,Alluvial,997.27,36.02,54.26,33.83,89.26,48.12,78.79,5.2,0.464,0.286,20.26345,78.87555,2.47,6.26,Poor
AGRI-0952,Maharashtra,D1,Soybean,Rabi,Clay,581.84,31.48,85.44,25.14,128.56,78.22,47.19,7.06,0.211,0.123,23.83387,68.8027,3.29,4.49,Moderate
AGRI-0953,Karnataka,D3,Wheat,Rabi,Silty,610.39,30.67,42.37,44.56,63.78,29.77,78.18,7.65,0.85,0.546,21.52071,86.39804,6.89,8.88,Healthy
AGRI-0954,Maharashtra,D5,Rice,Zaid,Loam,1040.83,19.99,71.93,30.12,56.51,11.41,73.81,6.45,0.847,0.299,9.66675,77.78604,6.44,9.66,Healthy
AGRI-0955,Uttar Pradesh,D2,Wheat,Zaid,Silty,1262.93,30.08,35.24,28.73,88.69,59.54,123.37,6.47,0.376,0.533,22.30004,85.37178,3.82,6.78,Moderate
AGRI-0956,Uttar Pradesh,D2,Wheat,Zaid,Silty,807.19,20.42,85.86,47.91,110.82,46.63,128.39,5.31,0.692,0.525,8.32674,85.13776,5.93,9.75,Healthy
AGRI-0957,Maharashtra,D4,Cotton,Rabi,Black Soil,634.13,19.57,41.19,29.77,123.05,55.37,104.98,5.71,0.585,0.421,15.7997,84.31503,4.76,4.97,Moderate
AGRI-0958,Punjab,D5,Soybean,Rabi,Clay,1303.71,28.55,40.22,18.42,108.34,81.95,23.18,5.54,0.346,0.566,30.37502,69.22806,3.06,5.57,Poor
AGRI-0959,Haryana,D5,Cotton,Zaid,Silty,1086.2,26.06,53.32,30.47,66.93,87.59,150.34,6.69,0.364,0.449,15.29709,72.94133,5.94,5.79,Moderate
AGRI-0960,Rajasthan,D2,Wheat,Zaid,Clay,842.89,29.78,55.55,41.3,89.84,60.76,116.07,6.85,0.524,0.272,30.55584,85.51096,5.63,7.9,Healthy
AGRI-0961,Punjab,D1,Wheat,Zaid,Black Soil,886.69,19.78,46.79,39.97,114.19,71.12,24.79,8.32,0.473,0.54,14.00321,85.97982,5.14,7.76,Moderate
AGRI-0962,Punjab,D4,Wheat,Rabi,Clay,574.68,26.62,67.18,40.39,73.97,16.7,134.64,5.26,0.384,0.453,15.54949,77.16138,5.13,6.52,Moderate
AGRI-0963,Tamil Nadu,D5,Sugarcane,Rabi,Loam,1039.48,21.5,59.36,37.49,43.84,22.86,48.04,7.1,0.745,0.108,23.08178,76.80083,5.62,10.34,Healthy
AGRI-0964,Rajasthan,D2,Cotton,Kharif,Silty,744.62,37.74,36.88,21.15,38.67,68.66,101.09,6.84,0.517,0.641,26.27905,71.50281,3.38,4.85,Poor
AGRI-0965,Rajasthan,D5,Wheat,Rabi,Clay,1445.21,29.22,52.58,43.04,20.02,44.51,85.33,6.81,0.638,0.427,20.03331,87.36822,7.02,7.24,Healthy
AGRI-0966,Punjab,D4,Maize,Rabi,Sandy,878.2,31.75,79.57,44.16,99.01,45.68,78.78,8.06,0.312,0.621,29.17078,72.26277,1.72,6.59,Moderate
AGRI-0967,Karnataka,D4,Soybean,Rabi,Clay,884.47,24.51,72.93,18.99,32.22,34.69,144.56,5.72,0.553,0.63,8.96577,71.81874,7.13,6.24,Moderate
AGRI-0968,Tamil Nadu,D3,Soybean,Zaid,Silty,972.44,19.89,74.87,16.7,46.82,58.59,81.23,5.14,0.403,0.367,30.13268,81.21458,3.07,3.66,Poor
AGRI-0969,Tamil Nadu,D2,Maize,Rabi,Black Soil,1358.43,37.52,73.4,47.12,52.77,24.81,30.55,7.35,0.548,0.405,12.71139,72.85689,1.44,6.81,Moderate
AGRI-0970,Uttar Pradesh,D4,Soybean,Zaid,Black Soil,1230.9,23.73,52.1,43.26,81.64,60.15,152.53,6.21,0.727,0.349,29.22173,86.77543,5.0,7.28,Healthy
AGRI-0971,Madhya Pradesh,D3,Sugarcane,Kharif,Silty,846.24,26.48,40.48,44.16,63.78,23.9,148.87,5.06,0.718,0.37,17.62072,68.21814,3.32,11.47,Healthy
AGRI-0972,Rajasthan,D3,Sugarcane,Kharif,Loam,1140.57,31.0,49.99,43.91,94.21,15.11,115.82,5.88,0.428,0.637,27.98617,68.11507,6.62,11.24,Moderate
AGRI-0973,Punjab,D5,Rice,Zaid,Loam,994.86,18.49,80.75,31.5,26.12,36.43,85.5,6.08,0.666,0.573,24.11997,78.09754,3.73,8.22,Moderate
AGRI-0974,Uttar Pradesh,D5,Rice,Zaid,Black Soil,891.6,34.21,88.93,35.27,33.63,28.49,33.0,7.16,0.839,0.176,12.2226,77.76125,5.51,8.93,Healthy
AGRI-0975,Maharashtra,D3,Rice,Zaid,Black Soil,561.55,28.73,62.16,31.63,74.91,81.12,130.7,5.6,0.618,0.466,30.03314,71.26728,2.81,7.56,Moderate
AGRI-0976,Haryana,D5,Soybean,Rabi,Silty,860.33,23.56,35.53,13.84,57.07,14.4,30.57,6.45,0.284,0.698,13.89242,77.89039,2.07,3.76,Poor
AGRI-0977,Madhya Pradesh,D4,Sugarcane,Kharif,Loam,620.4,19.23,42.7,38.84,52.54,24.13,29.6,6.69,0.656,0.457,13.85936,76.23322,3.41,9.38,Moderate
AGRI-0978,Madhya Pradesh,D1,Sugarcane,Zaid,Black Soil,1356.33,21.25,52.71,30.19,27.37,53.9,95.23,6.61,0.253,0.572,27.54029,85.80659,5.05,8.27,Poor
AGRI-0979,Madhya Pradesh,D4,Sugarcane,Rabi,Loam,718.95,35.9,66.82,35.32,118.53,48.49,42.42,8.41,0.79,0.561,10.54096,68.18508,5.43,10.93,Moderate
AGRI-0980,Tamil Nadu,D3,Maize,Kharif,Black Soil,1397.49,31.72,39.13,30.1,96.1,13.67,21.08,5.16,0.542,0.31,13.32886,87.5254,4.84,7.29,Moderate
AGRI-0981,Maharashtra,D3,Sugarcane,Rabi,Clay,936.36,23.0,86.88,29.71,33.38,10.58,79.24,8.33,0.45,0.323,20.08826,80.48786,7.91,7.69,Moderate
AGRI-0982,Madhya Pradesh,D4,Maize,Kharif,Sandy,1044.7,19.31,55.08,18.18,27.16,89.05,39.21,7.04,0.22,0.534,27.93145,71.03687,5.68,4.74,Poor
AGRI-0983,Maharashtra,D5,Rice,Rabi,Alluvial,947.23,31.81,85.19,22.03,127.24,62.71,42.47,7.79,0.447,0.4,11.53962,68.9352,7.49,7.72,Moderate
AGRI-0984,Karnataka,D5,Rice,Kharif,Clay,492.32,29.45,77.93,17.72,94.93,39.23,30.77,6.51,0.812,0.442,21.14404,78.76211,1.38,8.44,Healthy
AGRI-0985,Madhya Pradesh,D3,Soybean,Kharif,Alluvial,763.4,26.09,76.55,19.04,65.92,47.63,48.71,6.59,0.195,0.528,25.06977,72.6978,0.96,4.09,Poor
AGRI-0986,Haryana,D2,Rice,Rabi,Black Soil,459.06,25.27,68.37,47.03,97.19,31.32,120.17,8.08,0.512,0.567,28.65429,74.02331,2.83,8.85,Moderate
AGRI-0987,Maharashtra,D5,Soybean,Zaid,Sandy,1035.25,22.34,69.47,17.51,103.2,37.59,133.25,8.14,0.832,0.263,30.45357,72.90264,1.52,6.06,Moderate
AGRI-0988,Maharashtra,D4,Wheat,Kharif,Sandy,841.56,31.39,70.09,21.69,105.8,61.92,83.35,5.84,0.456,0.188,26.83136,81.00345,4.44,5.96,Moderate
AGRI-0989,Haryana,D5,Wheat,Zaid,Black Soil,1205.78,37.41,69.58,33.26,72.57,80.62,90.92,5.7,0.48,0.275,23.66788,79.07058,4.39,8.46,Poor
AGRI-0990,Madhya Pradesh,D4,Cotton,Rabi,Black Soil,592.52,21.51,65.46,33.97,67.29,24.73,24.57,6.74,0.585,0.405,18.40688,69.55949,4.81,4.8,Moderate
AGRI-0991,Haryana,D3,Soybean,Zaid,Loam,531.02,29.94,89.25,17.54,21.21,77.23,29.7,8.15,0.504,0.305,10.69064,78.53053,6.09,5.37,Poor
AGRI-0992,Maharashtra,D5,Cotton,Zaid,Black Soil,796.97,26.48,75.28,40.57,121.92,19.72,56.06,6.13,0.298,0.441,25.03369,83.8238,7.78,5.12,Moderate
AGRI-0993,Haryana,D4,Cotton,Zaid,Silty,1369.24,26.93,77.73,40.27,86.36,27.2,96.15,7.28,0.193,0.132,31.8257,69.62389,7.09,5.0,Moderate
AGRI-0994,Maharashtra,D3,Wheat,Zaid,Black Soil,1131.46,23.08,82.99,20.54,42.35,12.97,123.54,7.48,0.607,0.406,25.68225,85.79478,1.39,7.42,Moderate
AGRI-0995,Maharashtra,D2,Soybean,Zaid,Silty,810.82,34.5,46.86,22.39,121.16,21.26,104.7,7.73,0.825,0.321,8.40107,79.56613,3.04,7.0,Moderate
AGRI-0996,Karnataka,D4,Wheat,Kharif,Black Soil,919.0,27.71,39.61,45.77,120.64,83.38,74.9,6.97,0.254,0.421,19.91024,87.01249,2.42,7.47,Moderate
AGRI-0997,Punjab,D2,Cotton,Kharif,Loam,442.63,28.87,61.56,41.72,128.81,46.76,36.57,6.41,0.328,0.354,22.75152,70.96282,1.83,5.03,Moderate
AGRI-0998,Maharashtra,D2,Soybean,Kharif,Silty,1433.03,24.1,63.27,37.12,116.15,16.21,129.31,8.38,0.439,0.271,24.55218,87.8713,4.59,6.93,Moderate
AGRI-0999,Madhya Pradesh,D1,Cotton,Rabi,Clay,1083.05,21.64,80.6,14.96,129.76,86.78,70.93,7.14,0.746,0.642,25.27342,80.88546,4.65,6.12,Healthy
AGRI-1000,Uttar Pradesh,D5,Sugarcane,Zaid,Silty,663.94,19.72,59.41,27.06,46.92,80.32,123.05,7.55,0.368,0.211,21.3946,79.34988,2.2,7.71,Poor
AGRI-1001,Tamil Nadu,D4,Soybean,Kharif,Loam,994.39,32.28,66.4,32.13,112.65,70.37,91.82,6.21,0.797,0.509,13.36065,78.30559,5.84,7.25,Healthy
AGRI-1002,Rajasthan,D2,Soybean,Rabi,Alluvial,470.43,21.92,63.99,18.75,110.53,84.68,123.41,7.34,0.218,0.655,30.61282,68.47309,6.0,4.19,Poor
AGRI-1003,Punjab,D1,Cotton,Kharif,Silty,1412.42,31.8,37.1,28.14,45.4,27.61,147.02,5.9,0.839,0.423,24.72,86.79278,0.66,7.47,Moderate
AGRI-1004,Punjab,D3,Sugarcane,Kharif,Black Soil,542.26,25.81,68.84,33.64,30.83,76.91,148.94,5.86,0.573,0.626,13.68416,80.87989,3.47,9.37,Moderate
AGRI-1005,Punjab,D4,Maize,Zaid,Black Soil,1062.83,26.32,80.54,23.79,127.74,65.2,94.91,7.5,0.641,0.175,15.73572,69.83253,7.18,8.63,Healthy
AGRI-1006,Karnataka,D2,Wheat,Rabi,Alluvial,620.0,27.38,43.66,40.11,52.56,79.58,91.61,6.82,0.437,0.396,30.12626,68.41904,4.4,7.09,Moderate
AGRI-1007,Maharashtra,D5,Cotton,Zaid,Loam,1139.32,25.35,67.69,42.26,115.8,73.75,57.19,7.39,0.727,0.374,29.29964,69.01567,3.11,7.34,Healthy
AGRI-1008,Karnataka,D1,Soybean,Zaid,Sandy,1204.5,20.01,67.65,23.65,20.45,37.72,151.01,5.94,0.297,0.105,17.72351,80.18792,2.4,4.82,Poor
AGRI-1009,Maharashtra,D2,Wheat,Kharif,Black Soil,1090.76,24.19,44.03,42.19,22.31,71.95,84.11,7.1,0.214,0.366,8.91937,80.28031,2.33,5.43,Poor
AGRI-1010,Madhya Pradesh,D5,Wheat,Zaid,Clay,1025.95,31.27,41.79,15.73,71.25,31.0,37.86,6.55,0.457,0.321,9.16394,77.99335,1.25,6.3,Poor
AGRI-1011,Karnataka,D2,Wheat,Rabi,Loam,1331.72,31.32,88.9,42.16,46.26,36.29,80.58,7.09,0.778,0.502,14.81404,74.13532,6.63,9.23,Healthy
AGRI-1012,Karnataka,D4,Maize,Zaid,Silty,436.49,23.72,56.65,17.5,95.88,18.63,37.79,6.02,0.708,0.663,23.09893,78.63485,1.15,6.11,Moderate
AGRI-1013,Tamil Nadu,D4,Rice,Zaid,Silty,714.01,27.2,47.51,14.99,82.21,84.81,90.35,7.5,0.542,0.151,22.02067,78.32604,2.69,9.23,Moderate
AGRI-1014,Uttar Pradesh,D4,Cotton,Zaid,Clay,623.12,21.87,44.42,35.1,28.52,33.28,98.58,7.82,0.58,0.296,23.21187,68.38831,0.84,5.32,Moderate
AGRI-1015,Karnataka,D1,Rice,Kharif,Black Soil,1436.82,22.21,71.72,28.99,37.89,51.65,67.29,5.91,0.271,0.366,25.21479,73.64938,6.36,7.4,Poor
AGRI-1016,Tamil Nadu,D4,Rice,Rabi,Loam,778.33,18.46,68.52,44.68,62.69,41.31,30.03,6.05,0.768,0.373,8.45677,69.06371,0.79,9.48,Healthy
AGRI-1017,Haryana,D5,Rice,Kharif,Clay,1155.87,35.93,70.4,25.07,40.42,86.79,152.09,7.31,0.731,0.565,10.52205,86.0031,2.81,8.2,Moderate
AGRI-1018,Uttar Pradesh,D2,Wheat,Kharif,Black Soil,1103.2,22.21,39.84,22.34,107.14,36.8,128.27,7.43,0.64,0.366,16.6276,82.50446,4.8,8.37,Moderate
AGRI-1019,Madhya Pradesh,D3,Sugarcane,Kharif,Loam,583.29,22.55,84.14,30.03,65.77,72.28,137.44,7.46,0.506,0.116,11.71664,87.9223,3.57,10.4,Moderate
AGRI-1020,Karnataka,D5,Wheat,Kharif,Silty,612.9,23.59,56.41,28.41,30.28,78.43,71.36,7.39,0.855,0.526,9.80768,74.04343,2.62,8.36,Healthy
AGRI-1021,Rajasthan,D5,Wheat,Kharif,Loam,659.41,20.55,52.24,24.4,73.28,44.85,126.52,6.37,0.795,0.631,23.38315,85.56972,2.56,7.79,Moderate
AGRI-1022,Punjab,D4,Soybean,Rabi,Alluvial,802.24,30.79,60.43,36.97,29.99,40.25,87.95,6.38,0.631,0.408,27.56808,80.06109,6.48,5.77,Moderate
AGRI-1023,Haryana,D1,Soybean,Zaid,Sandy,607.76,19.5,56.45,39.34,34.18,69.82,48.15,5.89,0.44,0.449,26.06304,77.06251,7.8,4.56,Poor
AGRI-1024,Haryana,D2,Rice,Kharif,Loam,371.62,20.68,82.5,42.71,46.36,83.03,37.42,5.55,0.613,0.198,27.60895,72.45146,3.11,7.21,Moderate
AGRI-1025,Madhya Pradesh,D1,Wheat,Kharif,Sandy,1317.33,30.9,86.11,47.02,114.55,70.39,68.31,7.42,0.583,0.232,23.98056,82.76784,0.79,8.84,Healthy
AGRI-1026,Tamil Nadu,D2,Rice,Rabi,Loam,1412.17,24.79,51.69,21.6,121.71,28.17,39.26,5.33,0.456,0.241,25.64829,86.08281,0.77,7.92,Moderate
AGRI-1027,Haryana,D2,Soybean,Rabi,Sandy,725.73,32.16,82.52,37.78,110.89,81.06,159.76,8.28,0.395,0.358,14.52269,72.70617,6.19,6.07,Moderate
AGRI-1028,Uttar Pradesh,D1,Sugarcane,Zaid,Alluvial,722.36,29.15,77.98,26.19,56.75,41.01,26.89,7.89,0.465,0.657,31.83219,71.50781,4.64,8.4,Moderate
AGRI-1029,Karnataka,D5,Cotton,Rabi,Silty,357.8,23.12,86.19,36.37,49.97,56.1,81.76,8.0,0.582,0.413,12.39598,81.92444,6.38,4.23,Moderate
AGRI-1030,Karnataka,D2,Rice,Zaid,Black Soil,1098.28,31.02,48.52,29.14,80.41,76.51,83.29,8.17,0.48,0.215,13.14785,87.53946,5.73,7.97,Moderate
AGRI-1031,Rajasthan,D1,Sugarcane,Kharif,Sandy,1257.98,20.33,66.73,47.78,99.4,25.07,62.09,6.43,0.365,0.26,14.93412,82.9991,7.31,9.72,Moderate
AGRI-1032,Madhya Pradesh,D2,Cotton,Kharif,Alluvial,511.27,28.73,50.1,38.24,129.27,72.76,99.99,7.96,0.713,0.33,31.40798,73.69161,7.14,6.22,Healthy
AGRI-1033,Punjab,D3,Maize,Zaid,Sandy,525.63,26.74,80.33,46.29,34.47,57.69,41.0,5.55,0.552,0.474,31.71893,76.39911,6.41,6.71,Moderate
AGRI-1034,Tamil Nadu,D5,Rice,Rabi,Silty,1219.09,23.36,35.29,42.06,25.42,81.47,129.75,5.08,0.227,0.364,27.07745,75.68635,4.06,7.3,Poor
AGRI-1035,Punjab,D4,Rice,Zaid,Sandy,1027.92,30.08,66.07,44.5,96.38,23.76,66.54,7.75,0.438,0.335,23.09738,85.0419,2.81,8.38,Moderate
AGRI-1036,Haryana,D2,Maize,Rabi,Alluvial,399.35,35.43,53.66,41.32,111.54,43.65,102.79,5.26,0.799,0.439,20.4815,83.42742,4.3,7.34,Healthy
AGRI-1037,Madhya Pradesh,D3,Maize,Kharif,Alluvial,1034.8,37.98,52.75,28.53,113.1,76.63,120.19,8.46,0.709,0.245,31.2949,79.77951,4.27,7.6,Moderate
AGRI-1038,Rajasthan,D4,Rice,Rabi,Clay,689.81,30.16,70.47,21.06,94.63,11.54,144.47,7.36,0.406,0.147,24.69495,73.49918,5.08,8.0,Moderate
AGRI-1039,Punjab,D4,Maize,Zaid,Silty,755.6,26.09,81.83,25.33,124.94,18.98,137.01,7.64,0.837,0.115,30.67352,86.75977,1.9,7.88,Healthy
AGRI-1040,Uttar Pradesh,D2,Wheat,Zaid,Clay,1196.7,22.5,68.51,12.73,76.21,89.25,105.16,5.86,0.234,0.251,15.59722,81.0663,5.42,6.37,Poor
AGRI-1041,Karnataka,D1,Cotton,Kharif,Silty,1242.03,23.14,81.92,30.86,120.52,32.43,74.38,7.36,0.853,0.155,16.0106,87.40953,3.92,6.36,Healthy
AGRI-1042,Haryana,D2,Cotton,Rabi,Sandy,790.39,27.59,49.55,30.18,126.46,88.04,90.45,5.15,0.352,0.302,28.51339,79.60234,5.15,5.48,Moderate
AGRI-1043,Rajasthan,D3,Cotton,Rabi,Alluvial,1391.87,25.35,63.57,30.91,113.19,24.6,127.62,7.93,0.186,0.564,11.59652,84.42386,2.3,5.55,Poor
AGRI-1044,Punjab,D4,Wheat,Rabi,Clay,797.11,36.28,59.78,47.07,54.07,38.89,142.86,5.59,0.484,0.53,30.70227,84.26211,3.76,6.29,Moderate
AGRI-1045,Tamil Nadu,D2,Maize,Kharif,Sandy,1199.02,25.37,35.64,44.81,41.58,70.23,34.53,7.44,0.431,0.467,20.17938,74.74658,2.08,7.22,Moderate
AGRI-1046,Uttar Pradesh,D1,Sugarcane,Rabi,Alluvial,882.26,25.47,65.62,17.82,80.29,62.62,73.88,5.79,0.557,0.612,30.23393,87.28041,7.06,9.1,Moderate
AGRI-1047,Uttar Pradesh,D2,Maize,Zaid,Silty,1337.29,25.67,71.38,25.28,69.83,56.49,128.66,5.24,0.738,0.269,16.08303,68.43883,4.16,8.76,Moderate
AGRI-1048,Punjab,D5,Rice,Rabi,Alluvial,1348.54,34.73,67.56,27.26,116.55,52.39,80.43,6.69,0.77,0.631,25.18301,83.37422,2.19,9.62,Healthy
AGRI-1049,Karnataka,D1,Soybean,Kharif,Sandy,446.16,31.02,75.5,24.98,31.0,77.48,66.51,5.59,0.461,0.34,19.589,87.31114,0.81,4.44,Poor
AGRI-1050,Punjab,D3,Cotton,Rabi,Clay,1380.14,30.28,66.42,40.75,48.35,28.8,77.59,7.55,0.481,0.341,23.04329,74.77816,5.57,5.73,Moderate
